0,113.36870823582561
1,112.51001276715358
2,112.80740857702261
3,112.16250805640254
4,110.90744977983312
5,113.60218927518076
6,113.00449224620846
7,112.72577069853554
8,109.53876653368458
9,113.47105886177094
10,109.82123204343522
11,113.53246087739753
12,112.17409482219578
13,113.99419418130844
14,111.54674922488763
15,111.52733244641942
16,109.65597610774653
17,110.85565809112082
18,111.41890201821204
19,112.27079457626125
20,109.53782495295033
21,113.03209882374091
22,113.63147639978578
23,112.89972985316096
24,112.71455427605116
25,112.27899001320948
26,112.04073377331203
27,110.4899274174867
28,112.2687653555507
29,113.91036925998063
30,111.28753808228304
31,111.09217850646466
32,109.86084581601999
33,111.38785007489996
34,109.41033215686979
35,111.9196884198821
36,110.46878259134718
37,111.39359995328554
38,113.46135228118547
39,114.059071556399
40,112.42641966500139
41,113.13379484379938
42,110.14512245860493
43,108.90956051807288
44,110.8394309375961
45,111.58451970772441
46,111.80319511222274
47,112.22820601296866
48,112.25770939776275
49,112.2053545774986
50,112.88299255604726
51,111.07076747264547
52,110.68966505068644
53,113.82594334204198
54,111.35179231499444
55,109.4905485434346
56,113.99021153213384
57,109.4295532620299
58,111.6745075712416
59,111.7826269094885
60,111.78923514827395
61,113.76109878852311
62,110.3267454565615
63,111.30618312563492
64,111.55383645095318
65,111.26419742190744
66,112.29710907806525
67,110.00320363514572
68,111.43849823190389
69,112.40591464611595
70,111.79825987412832
71,111.84183380711565
72,112.6597675077786
73,111.6203557032223
74,111.94836938661498
75,112.74203385030911
76,112.84017083907244
77,113.24049357387409
78,109.73074122595771
79,113.43385545706467
80,111.79431465062419
81,111.91262183037202
82,112.18873823069873
83,109.463649777033
84,113.05929291703828
85,111.86647968245119
86,112.03730851633428
87,109.93782258875557
88,110.76722125921313
89,113.46995169949076
90,111.51155835967933
91,110.41362753331866
92,110.63503114454907
93,112.7591433100171
94,110.96605147037361
95,113.08960249625659
96,109.80776813307436
97,112.15718588242815
98,111.94623025560875
99,112.67605795816124
100,112.50920297871423
101,112.46480255754821
102,113.34549052353708
103,113.08249645026497
104,113.89268642489326
105,113.07267996425442
106,112.69218865908938
107,113.46268512584237
108,112.53993615475343
109,110.4086820199031
110,109.8945698184213
111,113.47024339483202
112,110.60019654942288
113,111.31244635365312
114,113.72686793737634
115,113.45683491032568
116,112.53280436575275
117,112.29580679510703
118,112.66424957187088
119,110.05657119450724
120,113.20557387155293
121,112.38764140713222
122,112.40187751879297
123,112.15681967686913
124,112.98780606567476
125,113.54461053967927
126,113.91928284881601
127,111.71989182048974
128,112.08926448976341
129,112.62916770391347
130,112.38110678715769
131,111.23234055859015
132,113.92670827564362
133,112.70176796082276
134,113.3754469172976
135,109.85353817594331
136,113.89763284943454
137,111.93811033237607
138,113.85752722805871
139,110.56907935010071
140,113.47676800657027
141,112.95063567316117
142,111.40697933368786
143,113.9029137231292
144,109.97639016882174
145,111.17548510342831
146,110.54688920854123
147,111.62695821479709
148,110.7130422706962
149,110.98858328467783
150,110.83780326841317
151,109.59371579912906
152,110.09011161222696
153,110.43661134625883
154,111.4555103625694
155,113.39214190860089
156,111.79263661598134
157,109.6246211704632
158,111.58846835031378
159,113.47759665503831
160,111.69236627900915
161,113.4937181676209
162,113.26462198263911
163,113.15697743733047
164,113.4728518781775
165,110.71943353787773
166,113.21665176966457
167,112.28904871602465
168,109.32389403969933
169,110.32303496874859
170,111.89569800448434
171,109.31931133241476
172,109.77681955142963
173,112.2401038783959
174,109.8958939556983
175,113.50745025285418
176,110.5538407909064
177,110.28112051306307
178,112.96302144550306
179,112.8135108840792
180,110.51603561696929
181,112.46410526945782
182,110.19297487483442
183,110.92772694807266
184,109.24078541816556
185,110.14005767452063
186,110.14770348806428
187,112.52780363217745
188,110.20106845055658
189,111.39981464983124
190,111.69630169222846
191,111.74395640258467
192,111.55940047518374
193,113.0711511441237
194,113.46384745962855
195,113.45149889222142
196,110.88504011646233
197,113.6370693064016
198,112.32486214464711
199,109.2554367568445
200,112.5286632719509
201,112.94716693662518
202,112.36022961828584
203,111.39543191810401
204,112.0572276795746
205,112.24524301404988
206,110.91616870365766
207,110.01317179018181
208,111.2865132536649
209,111.78438550743346
210,109.81494004930072
211,112.3918789253515
212,112.06400535057212
213,111.25182504290729
214,109.5828287819364
215,111.79783823755098
216,113.33942773600455
217,111.43449380027295
218,110.70607963233637
219,112.49906906218283
220,113.32026592354016
221,112.45360473537959
222,111.16128154712722
223,111.77807221666428
224,111.57509928462456
225,112.98859359803716
226,110.90120947717696
227,110.59179411248765
228,111.99883291966947
229,112.42641198359057
230,109.19373477296023
231,110.33626747843512
232,112.76095714279299
233,111.07151454397521
234,113.74921075772419
235,112.02526398398702
236,113.65600402196536
237,112.10656494192222
238,113.65691226640875
239,113.63078984659462
240,109.59554887204341
241,112.94965015972079
242,109.96086012823868
243,110.30155715919932
244,112.09073491870807
245,109.64127977571104
246,112.28538949072691
247,113.86617094342053
248,113.22645694713488
249,112.42158180245241
250,110.78703630583094
251,110.30538650686404
252,111.95480801926107
253,110.73255300763113
254,113.45318230138145
255,111.99117008323464
256,112.14513165532779
257,113.84605448691609
258,113.13106017017311
259,113.57913206471295
260,112.41285194669729
261,109.75774988245054
262,112.92581252662802
263,114.10496281318953
264,112.1477010394458
265,113.4287335840939
266,112.75493878904024
267,111.74757067234249
268,111.78168695198696
269,110.31325133304182
270,111.99904278151386
271,112.23884177166157
272,111.94760642125192
273,113.54760790770821
274,110.40899828172593
275,111.362496452172
276,113.99282860116591
277,112.92658257844323
278,112.87557262088589
279,112.440377549098
280,112.16732657170876
281,111.54294174678277
282,111.40684944136834
283,110.55230292720888
284,112.74948333522515
285,110.53486292229668
286,111.59317243392977
287,112.06156600294337
288,113.54197927305177
289,109.37196470781366
290,110.92188302937483
291,110.50555627946318
292,112.36401632190778
293,112.43224886489934
294,111.32298599471598
295,111.77338621433901
296,109.3873121598962
297,113.52818128149035
298,110.10028661308132
299,112.98153568678758
300,111.57208555197803
301,110.16748354885655
302,112.4318132729278
303,113.41435228762808
304,110.21248817029033
305,113.67043627811867
